gene	control	bpa_at_50	bpa_at_5000
ENSMUSG00000045545	6.10866666666667	6.02266666666667	6.01266666666667
ENSMUSG00000035208	6.05866666666667	6.11933333333333	6.18066666666667
ENSMUSG00000060863	6.20083333333333	6.1405	6.32816666666667
ENSMUSG00000091086	13.6386666666667	13.6711666666667	13.6485
ENSMUSG00000021057	5.68816666666667	5.68516666666667	5.79
ENSMUSG00000020037	7.218	6.89583333333333	7.191
ENSMUSG00000070643	6.95333333333333	6.77233333333333	6.971
ENSMUSG00000061878	6.38866666666667	6.37633333333333	6.357
ENSMUSG00000002055	5.76933333333333	5.89816666666667	5.62683333333333
ENSMUSG00000057766	2.95808333333333	2.99241666666667	2.95025
ENSMUSG00000039285	2.76290740740741	2.77503703703704	2.76657407407407
ENSMUSG00000029436	3.21295833333333	3.18320833333333	3.194125
ENSMUSG00000026821	7.62683333333333	7.70383333333333	7.773
ENSMUSG00000037416	3.13666666666667	3.13425	3.09791666666667
ENSMUSG00000068246	11.5471666666667	11.2603333333333	12.053
ENSMUSG00000023755	3.19766666666667	3.20983333333333	3.27525
ENSMUSG00000032743	4.50458333333333	4.436125	4.53816666666667
ENSMUSG00000038216	6.86083333333333	6.605	6.80416666666667
ENSMUSG00000033327	6.98216666666667	7.01933333333333	6.927
ENSMUSG00000025240	10.2663333333333	10.3933333333333	10.2103333333333
ENSMUSG00000046338	7.73483333333333	7.8975	8.0375
ENSMUSG00000024191	4.117625	4.10391666666667	4.08120833333333
ENSMUSG00000025314	3.963	4.031375	3.95704166666667
ENSMUSG00000024032	6.14466666666667	6.10516666666667	6.163
ENSMUSG00000010911	11.2316666666667	11.3411666666667	11.398
ENSMUSG00000033373	2.937	2.984625	2.8975
ENSMUSG00000061013	7.58833333333333	7.39366666666667	7.36033333333333
ENSMUSG00000017299	10.5566666666667	10.5915	10.7013333333333
ENSMUSG00000042978	7.24533333333333	7.2975	7.47483333333333
ENSMUSG00000017715	9.318	9.80016666666667	9.43683333333333
ENSMUSG00000022812	3.343875	3.35629166666667	3.30758333333333
ENSMUSG00000021013	7.68966666666667	7.90116666666667	7.732
ENSMUSG00000042826	5.93066666666667	5.99283333333333	5.92683333333333
ENSMUSG00000020733	11.007	11.0741666666667	10.9826666666667
ENSMUSG00000058291	4.34970833333333	4.40483333333333	4.266375
ENSMUSG00000039337	6.0295	6.08516666666667	6.10766666666667
ENSMUSG00000078903	3.19142592592593	3.30303703703704	3.18824074074074
ENSMUSG00000029061	6.04716666666667	6.0765	5.908
ENSMUSG00000078887	3.19142592592593	3.30303703703704	3.18824074074074
ENSMUSG00000015312	3.043625	2.98420833333333	3.05229166666667
ENSMUSG00000026632	6.091	6.0925	6.1145
ENSMUSG00000046605	6.4985	6.45983333333333	6.50516666666667
ENSMUSG00000034773	6.1565	6.03366666666667	6.04933333333333
ENSMUSG00000026626	10.4076666666667	10.8198333333333	10.4643333333333
ENSMUSG00000000753	7.13929166666667	7.05166666666667	7.01975
ENSMUSG00000035041	13.6933333333333	13.3503333333333	13.5828333333333
ENSMUSG00000026622	8.257	7.88283333333333	7.782
ENSMUSG00000020964	3.645375	3.70133333333333	3.64704166666667
ENSMUSG00000027575	3.99579166666667	4.08541666666667	4.08129166666667
ENSMUSG00000079834	8.7625	8.65083333333333	8.69416666666667
ENSMUSG00000098550	5.48008333333333	5.456125	5.440375
ENSMUSG00000096968	5.74233333333333	5.76133333333333	5.79283333333333
ENSMUSG00000107269	6.08066666666667	6.062	6.10033333333333
ENSMUSG00000104463	4.82654166666667	4.69691666666667	4.79229166666667
ENSMUSG00000115953	6.05866666666667	6.11933333333333	6.18066666666667
ENSMUSG00000115929	6.05866666666667	6.11933333333333	6.18066666666667
ENSMUSG00000111408	4.741875	4.728125	4.69908333333333
ENSMUSG00000115906	3.33779166666667	3.30283333333333	3.27395833333333
ENSMUSG00000110797	8.257	7.88283333333333	7.782
ENSMUSG00000107268	7.02516666666667	6.75716666666667	6.936
ENSMUSG00000116351	2.70568518518519	2.67253703703704	2.67983333333333
ENSMUSG00000041247	8.17833333333333	8.57433333333333	8.1645
ENSMUSG00000098470	11.4946666666667	11.1318333333333	11.2375
ENSMUSG00000054676	4.78416666666667	4.65383333333333	4.81895833333333
ENSMUSG00000046916	6.398	6.35416666666667	6.46583333333333
ENSMUSG00000022680	3.75458333333333	3.75391666666667	3.76304166666667
ENSMUSG00000024958	7.88133333333333	7.83883333333333	7.8345
ENSMUSG00000044847	6.73983333333333	6.6695	6.73933333333333
ENSMUSG00000098222	13.7893333333333	13.9791666666667	13.6898333333333
ENSMUSG00000083327	12.494	12.673	12.5653333333333
ENSMUSG00000078377	13.3561666666667	13.4768333333333	13.4523333333333
ENSMUSG00000034342	8.86966666666667	8.808	8.9355
ENSMUSG00000002428	3.61	3.679875	3.66633333333333
ENSMUSG00000035273	5.93233333333333	5.83066666666667	6.022
ENSMUSG00000107937	7.0525	6.97066666666667	6.84883333333333
ENSMUSG00000005469	11.518	11.5568333333333	11.5846666666667
ENSMUSG00000032042	3.61703703703704	3.65274074074074	3.64092592592593
ENSMUSG00000028948	3.485	3.48779166666667	3.494
ENSMUSG00000050234	7.903	7.80016666666667	7.926
ENSMUSG00000029670	7.2125	7.4205	7.51233333333333
ENSMUSG00000030409	3.499875	3.48608333333333	3.54620833333333
ENSMUSG00000026718	3.78183333333333	3.745125	3.72445833333333
ENSMUSG00000033707	6.98433333333333	7.65883333333333	7.024
ENSMUSG00000056305	8.149	8.29516666666667	8.06766666666667
ENSMUSG00000020954	10.5185	10.379	10.5213333333333
ENSMUSG00000029553	3.15854166666667	3.09658333333333	3.11104166666667
ENSMUSG00000019737	7.687	8.00566666666667	7.67266666666667
ENSMUSG00000038205	6.56866666666667	6.68366666666667	6.64733333333333
ENSMUSG00000079610	8.61683333333333	8.67833333333333	8.6825
ENSMUSG00000076514	5.65	5.646	5.61616666666667
ENSMUSG00000030199	3.37866666666667	3.434625	3.37304166666667
ENSMUSG00000031242	3.92008333333333	3.985625	3.91520833333333
ENSMUSG00000004266	2.43637037037037	2.40948148148148	2.46724074074074
ENSMUSG00000047565	7.4205	7.3445	7.18966666666667
ENSMUSG00000063972	6.6505	6.72633333333333	6.7425
ENSMUSG00000031666	8.41983333333333	8.139	8.351
ENSMUSG00000048398	6.75066666666667	7.17983333333333	6.76666666666667
ENSMUSG00000041841	13.155	13.1358333333333	12.9846666666667
ENSMUSG00000080899	6.82416666666667	6.77283333333333	6.73483333333333
ENSMUSG00000028234	6.74233333333333	6.4245	6.72783333333333
ENSMUSG00000053460	9.736	9.727	9.7075
ENSMUSG00000104706	5.81966666666667	5.7585	5.69683333333333
ENSMUSG00000078813	8.28833333333333	8.185	8.10416666666667
ENSMUSG00000009376	4.30225	4.322875	4.35970833333333
ENSMUSG00000031586	4.03808333333333	3.86879166666667	3.8975
ENSMUSG00000050332	8.44383333333333	8.42816666666667	8.4485
ENSMUSG00000059027	8.78733333333333	8.82166666666667	8.929
ENSMUSG00000051498	6.67033333333333	6.928	6.6825
ENSMUSG00000060969	7.23033333333333	6.3615	6.765
ENSMUSG00000075296	6.15283333333333	6.12883333333333	6.293
ENSMUSG00000027086	7.77466666666667	7.76983333333333	7.8475
ENSMUSG00000026792	7.81383333333333	7.83833333333333	7.81066666666667
ENSMUSG00000040263	9.85266666666667	9.63683333333333	9.73966666666667
ENSMUSG00000005150	9.3295	9.36733333333333	9.39216666666667
ENSMUSG00000004317	7.43733333333333	7.64783333333333	7.4585
ENSMUSG00000044317	6.02283333333333	5.97533333333333	6.08816666666667
ENSMUSG00000105692	5.79283333333333	5.77916666666667	5.6995
ENSMUSG00000028576	6.518	6.47916666666667	6.422
ENSMUSG00000001472	4.23872222222222	4.2692962962963	4.2567037037037
ENSMUSG00000027552	6.97766666666667	6.999	6.91416666666667
ENSMUSG00000028108	7.10083333333333	6.947	6.85383333333333
ENSMUSG00000012405	13.3561666666667	13.4768333333333	13.4523333333333
ENSMUSG00000097203	10.3343333333333	10.7238333333333	10.5466666666667
ENSMUSG00000014791	11.1116666666667	10.8546666666667	11.1238333333333
ENSMUSG00000034584	5.73033333333333	5.77383333333333	5.61383333333333
ENSMUSG00000089678	10.2826666666667	10.1063333333333	10.3181666666667
ENSMUSG00000106254	6.1715	6.181	6.08466666666667
ENSMUSG00000047153	4.09183333333333	3.99279166666667	4.02920833333333
ENSMUSG00000081793	5.97333333333333	5.87016666666667	6.00183333333333
ENSMUSG00000042595	7.42383333333333	7.53733333333333	7.84566666666667
ENSMUSG00000024974	6.38083333333333	6.5395	6.42083333333333
ENSMUSG00000028466	5.07075	5.03558333333333	5.057625
ENSMUSG00000024944	7.8305	7.71683333333333	7.78933333333333
ENSMUSG00000090626	5.782	5.81133333333333	5.8605
ENSMUSG00000058835	7.0865	7.0525	6.94566666666667
ENSMUSG00000045664	8.192	8.294	8.09983333333333
ENSMUSG00000085995	11.2533333333333	10.3511666666667	10.4081666666667
ENSMUSG00000078503	6.0185	6.11016666666667	6.03766666666667
ENSMUSG00000048677	7.10233333333333	7.1305	7.14866666666667
ENSMUSG00000104514	12.7421666666667	12.608	12.5656666666667
ENSMUSG00000028518	9.37116666666667	9.5275	9.15566666666667
ENSMUSG00000032185	7.98183333333333	7.988	7.95833333333333
ENSMUSG00000029686	3.86941666666667	3.92408333333333	3.95275
ENSMUSG00000039633	6.44983333333333	6.782	6.627
ENSMUSG00000082035	14.2876666666667	14.3626666666667	14.2911666666667
ENSMUSG00000040351	2.44738888888889	2.48101851851852	2.48348148148148
ENSMUSG00000025278	1.79807291666667	1.810875	1.80622916666667
ENSMUSG00000056429	3.58809259259259	3.44951851851852	3.46894444444444
ENSMUSG00000044148	7.75283333333333	7.736	7.7375
ENSMUSG00000094152	6.91083333333333	6.43216666666667	6.789
ENSMUSG00000061313	4.35070833333333	4.339875	4.309875
ENSMUSG00000021891	4.165375	4.165	4.16270833333333
ENSMUSG00000042406	10.3891666666667	10.5475	10.1835
ENSMUSG00000031712	5.8805	5.91083333333333	5.92433333333333
ENSMUSG00000021929	2.73072222222222	2.74585185185185	2.712
ENSMUSG00000040734	3.095	3.09970833333333	3.14145833333333
ENSMUSG00000039987	6.922	7.06283333333333	6.96833333333333
ENSMUSG00000031876	5.89116666666667	5.83466666666667	5.87316666666667
ENSMUSG00000110430	5.89116666666667	5.83466666666667	5.87316666666667
ENSMUSG00000050323	9.28533333333333	9.2255	9.2325
ENSMUSG00000029472	12.9768333333333	12.8236666666667	12.8591666666667
ENSMUSG00000021413	2.53259259259259	2.56296296296296	2.54968518518519
ENSMUSG00000042520	1.71767708333333	1.70585416666667	1.7114375
ENSMUSG00000062110	8.9925	8.9555	9.1445
ENSMUSG00000057497	9.80716666666667	10.081	10.0356666666667
ENSMUSG00000080932	13.3561666666667	13.4768333333333	13.4523333333333
ENSMUSG00000042502	8.25533333333333	8.02133333333333	8.2995
ENSMUSG00000079592	7.1275	7.06766666666667	7.009
ENSMUSG00000025326	2.02767708333333	2.02146875	2.01542708333333
ENSMUSG00000034739	7.1275	7.06766666666667	7.009
ENSMUSG00000100826	7.064	7.364	7.27783333333333
ENSMUSG00000007815	5.136875	5.04983333333333	5.09275
ENSMUSG00000114152	8.389	8.514	8.3905
ENSMUSG00000038260	3.13695833333333	3.04275	3.29329166666667
ENSMUSG00000037652	8.86133333333333	8.90983333333333	8.84683333333333
ENSMUSG00000081544	9.241	9.45583333333333	9.327
ENSMUSG00000015711	3.58870833333333	3.578625	3.59025
ENSMUSG00000030208	6.27966666666667	6.39883333333333	6.261
ENSMUSG00000081895	14.2876666666667	14.3626666666667	14.2911666666667
ENSMUSG00000062519	6.5765	6.31033333333333	6.483
ENSMUSG00000028573	5.20504166666667	5.22625	5.21841666666667
ENSMUSG00000031731	2.90222222222222	2.93285185185185	2.89618518518519
ENSMUSG00000003038	10.7818333333333	11.151	11.324
ENSMUSG00000046876	7.548	7.16416666666667	7.134
ENSMUSG00000014547	3.84979166666667	3.78366666666667	3.830875
ENSMUSG00000044268	3.932875	3.823875	3.87675
ENSMUSG00000105499	5.791	5.802	5.93266666666667
ENSMUSG00000049741	5.8755	5.8065	5.78683333333333
ENSMUSG00000097656	9.4885	9.6665	9.4395
ENSMUSG00000043162	9.4885	9.6665	9.4395
ENSMUSG00000027184	4.50616666666667	4.437875	4.46158333333333
ENSMUSG00000106667	5.791	5.802	5.93266666666667
ENSMUSG00000096935	6.1875	5.93633333333333	6.18083333333333
ENSMUSG00000032612	10.021	9.88283333333333	10.0738333333333
ENSMUSG00000071454	4.57175	4.503875	4.550125
ENSMUSG00000079242	6.62316666666667	6.4025	6.49833333333333
ENSMUSG00000034636	3.71741666666667	3.56208333333333	3.633
ENSMUSG00000047694	4.312	4.36833333333333	4.3225
ENSMUSG00000042396	5.0315	4.87795833333333	4.91179166666667
ENSMUSG00000031434	5.9565	6.2815	6.1105
ENSMUSG00000099481	2.12192592592593	2.11535185185185	2.10325925925926
ENSMUSG00000083364	11.7716666666667	11.8368333333333	10.6921666666667
ENSMUSG00000025757	1.74673958333333	1.79777083333333	1.72469791666667
ENSMUSG00000027180	2.93403703703704	2.90388888888889	2.91488888888889
ENSMUSG00000021484	9.483	9.65133333333333	9.496
ENSMUSG00000026866	4.12841666666667	4.19141666666667	4.10804166666667
ENSMUSG00000030397	3.61675	3.57533333333333	3.63741666666667
ENSMUSG00000029263	6.652	6.66266666666667	6.54083333333333
ENSMUSG00000066319	9.282	8.949	8.7385
ENSMUSG00000079067	10.7818333333333	11.151	11.324
ENSMUSG00000029086	6.22966666666667	6.10783333333333	6.11866666666667
ENSMUSG00000024369	10.7268333333333	10.9635	10.6903333333333
ENSMUSG00000061167	13.3561666666667	13.4768333333333	13.4523333333333
ENSMUSG00000031601	3.776875	3.80225	3.80858333333333
ENSMUSG00000022051	9.05533333333333	8.96983333333333	9.07333333333333
ENSMUSG00000026174	3.2295	3.2325	3.20608333333333
ENSMUSG00000109222	8.567	8.2995	8.49516666666667
ENSMUSG00000036106	6.504	6.36183333333333	6.43883333333333
ENSMUSG00000039145	2.21038888888889	2.35692592592593	2.33122222222222
ENSMUSG00000015653	6.21383333333333	6.16233333333333	6.26816666666667
ENSMUSG00000089873	15.867	15.9373333333333	15.9538333333333
ENSMUSG00000032875	3.84	3.83041666666667	3.787125
ENSMUSG00000028273	1.74538541666667	1.78067708333333	1.73705208333333
ENSMUSG00000032548	4.82175	4.65229166666667	4.69033333333333
ENSMUSG00000032504	1.91823958333333	1.93096875	1.92516666666667
ENSMUSG00000116743	5.8185	5.7105	5.99383333333333
ENSMUSG00000035847	10.2331666666667	10.1815	10.211
ENSMUSG00000040459	2.86411111111111	2.88635185185185	2.88837037037037
ENSMUSG00000052419	10.372	10.142	10.3336666666667
ENSMUSG00000043085	10.2205	10.3213333333333	10.2071666666667
ENSMUSG00000049321	3.16970833333333	3.18416666666667	3.18008333333333
ENSMUSG00000103651	5.756	5.809	5.83016666666667
ENSMUSG00000026280	3.76283333333333	3.75795833333333	3.750375
ENSMUSG00000073176	5.737	5.89216666666667	5.86883333333333
ENSMUSG00000056144	2.13409259259259	2.1537037037037	2.14305555555556
ENSMUSG00000039714	5.62933333333333	5.62983333333333	5.68683333333333
ENSMUSG00000039065	11.0748333333333	11.083	11.0808333333333
ENSMUSG00000062518	8.15683333333333	8.38633333333333	8.388
ENSMUSG00000031775	9.3395	9.0175	9.07833333333333
ENSMUSG00000075700	5.19729166666667	5.27	5.186125
ENSMUSG00000031628	6.6565	6.737	6.40583333333333
ENSMUSG00000118449	6.41766666666667	6.41966666666667	6.32866666666667
ENSMUSG00000022019	3.32104166666667	3.33158333333333	3.28158333333333
ENSMUSG00000090215	2.13409259259259	2.1537037037037	2.14305555555556
ENSMUSG00000025666	5.98466666666667	6.04216666666667	5.96966666666667
ENSMUSG00000028737	7.54866666666667	7.38666666666667	7.33283333333333
ENSMUSG00000094439	7.54866666666667	7.38666666666667	7.33283333333333
ENSMUSG00000005225	3.66095833333333	3.77454166666667	3.67983333333333
ENSMUSG00000062480	13.147	12.7943333333333	13.1348333333333
ENSMUSG00000113948	14.2876666666667	14.3626666666667	14.2911666666667
ENSMUSG00000094248	4.89320833333333	4.98795833333333	4.91508333333333
ENSMUSG00000091831	6.63366666666667	6.6115	6.57195833333333
ENSMUSG00000085399	3.13579166666667	3.13708333333333	3.14379166666667
ENSMUSG00000094777	4.89320833333333	4.98795833333333	4.91508333333333
ENSMUSG00000116835	13.3561666666667	13.4768333333333	13.4523333333333
ENSMUSG00000026162	4.25108333333333	4.30479166666667	4.249375
ENSMUSG00000019370	9.4785	9.4475	9.46866666666667
ENSMUSG00000031931	7.48016666666667	7.55	7.4995
ENSMUSG00000026281	10.3403333333333	10.4463333333333	10.3231666666667
ENSMUSG00000113786	7.43416666666667	7.61166666666667	7.4625
ENSMUSG00000073139	8.26783333333333	8.463	8.43066666666667
ENSMUSG00000026102	2.95258333333333	2.94766666666667	2.99558333333333
ENSMUSG00000073616	11.5538333333333	11.6718333333333	11.5871666666667
ENSMUSG00000084185	9.682	10.0855	10.4983333333333
ENSMUSG00000054115	5.89316666666667	5.9215	5.843
ENSMUSG00000022504	6.06966666666667	6.36083333333333	6.40266666666667
ENSMUSG00000040021	9.349	9.43166666666667	9.47533333333333
ENSMUSG00000036327	5.82033333333333	5.75766666666667	5.82083333333333
ENSMUSG00000090704	5.93383333333333	6.03133333333333	5.97816666666667
ENSMUSG00000023075	9.054	9.26366666666667	9.22883333333333
ENSMUSG00000072640	3.74820833333333	3.75458333333333	3.80625
ENSMUSG00000027177	4.34333333333333	4.259125	4.33704166666667
ENSMUSG00000021490	6.65216666666667	6.39466666666667	6.434
ENSMUSG00000048497	6.28733333333333	6.3615	6.45066666666667
ENSMUSG00000022892	3.86220833333333	3.76904166666667	3.848125
ENSMUSG00000114019	5.714	5.771	5.7575
ENSMUSG00000069844	3.61483333333333	3.58616666666667	3.61658333333333
ENSMUSG00000004319	4.28370833333333	4.21754166666667	4.1825
ENSMUSG00000061544	6.00583333333333	6.0755	6.06516666666667
ENSMUSG00000035875	12.3931666666667	12.3576666666667	12.352
ENSMUSG00000038957	6.844	7.02016666666667	6.902
ENSMUSG00000071267	6.36533333333333	6.4965	6.372
ENSMUSG00000000581	4.17375	4.04633333333333	4.137875
ENSMUSG00000066151	1.88002083333333	1.88725	1.905375
ENSMUSG00000024985	2.50507407407407	2.43012962962963	2.43087037037037
ENSMUSG00000034333	7.803	7.62	7.6415
ENSMUSG00000045746	3.19720833333333	3.14904166666667	3.10141666666667
ENSMUSG00000096433	8.244	8.41683333333333	8.36016666666667
ENSMUSG00000068887	6.10166666666667	6.10216666666667	6.02783333333333
ENSMUSG00000050394	8.88	8.677	8.99466666666667
ENSMUSG00000020534	5.71666666666667	5.746625	5.683
ENSMUSG00000086235	6.97016666666667	7.0285	6.82016666666667
ENSMUSG00000039958	4.71104166666667	4.89970833333333	4.52216666666667
ENSMUSG00000071266	7.123	7.47416666666667	7.5535
ENSMUSG00000040591	3.2285	3.132625	3.23954166666667
ENSMUSG00000105655	6.16333333333333	5.95333333333333	5.96266666666667
ENSMUSG00000002346	6.45266666666667	6.128	6.33983333333333
ENSMUSG00000034557	2.99095833333333	3.02895833333333	3.00791666666667
ENSMUSG00000026096	10.1648333333333	10.1185	10.0435
ENSMUSG00000021509	7.003	7.317	7.357
ENSMUSG00000024391	14.4748333333333	14.3676666666667	14.403
ENSMUSG00000078908	3.927375	3.95354166666667	3.906875
ENSMUSG00000026027	2.53640740740741	2.54607407407407	2.52225925925926
ENSMUSG00000038069	2.38314814814815	2.31735185185185	2.35864814814815
ENSMUSG00000038252	3.13116666666667	3.154125	3.130625
ENSMUSG00000044469	12.5561666666667	11.905	12.1838333333333
ENSMUSG00000075266	3.16533333333333	3.13820833333333	3.043625
ENSMUSG00000005374	2.26709259259259	2.31959259259259	2.24724074074074
ENSMUSG00000037703	10.0845	10.0218333333333	10.3046666666667
ENSMUSG00000032115	11.7796666666667	11.9693333333333	11.8495
ENSMUSG00000039809	3.39466666666667	3.42745833333333	3.39783333333333
ENSMUSG00000102277	6.72833333333333	6.64833333333333	6.8005
ENSMUSG00000070315	9.39733333333333	9.48033333333333	9.55166666666667
ENSMUSG00000021428	2.23448148148148	2.25814814814815	2.24905555555556
ENSMUSG00000029005	6.69483333333333	6.72416666666667	6.78283333333333
ENSMUSG00000022836	5.62908333333333	5.63704166666667	5.69979166666667
ENSMUSG00000024530	6.35816666666667	6.39533333333333	6.47783333333333
ENSMUSG00000040648	4.37625	4.36633333333333	4.350625
ENSMUSG00000031939	2.59727777777778	2.5755	2.56798148148148
ENSMUSG00000020282	8.04316666666667	7.7465	7.89616666666667
ENSMUSG00000029455	3.82946296296296	3.87957407407407	3.92783333333333
ENSMUSG00000024122	3.07448148148148	3.00816666666667	3.04766666666667
ENSMUSG00000024392	2.56074074074074	2.54562962962963	2.53987037037037
ENSMUSG00000075587	12.8551666666667	12.9928333333333	13.0475
ENSMUSG00000022178	6.89216666666667	6.89416666666667	6.95716666666667
ENSMUSG00000067225	8.90116666666667	9.00216666666667	9.309
ENSMUSG00000108122	5.98016666666667	5.93333333333333	5.86766666666667
ENSMUSG00000094249	14.4466666666667	14.3716666666667	14.4781666666667
ENSMUSG00000006638	10.8921666666667	10.6691666666667	9.714
ENSMUSG00000048188	6.53033333333333	6.555	6.68316666666667
ENSMUSG00000056019	5.8065	5.82366666666667	5.77233333333333
ENSMUSG00000089857	6.0925	6.21283333333333	6.0385
ENSMUSG00000026896	6.15483333333333	6.70766666666667	6.60083333333333
ENSMUSG00000057262	13.3561666666667	13.4768333333333	13.4523333333333
ENSMUSG00000040204	7.8845	7.99466666666667	7.87816666666667
ENSMUSG00000036372	10.7588333333333	11.0993333333333	10.9491666666667
ENSMUSG00000045210	2.47455555555556	2.4592037037037	2.46575925925926
ENSMUSG00000028080	2.84270833333333	2.833125	2.815
ENSMUSG00000033624	8.0195	7.88516666666667	7.922
ENSMUSG00000083626	12.6765	12.8603333333333	12.6385
ENSMUSG00000028538	3.30645833333333	3.221625	3.27925
ENSMUSG00000045690	5.863	5.831	5.902
ENSMUSG00000021054	3.7365	3.76466666666667	3.80679166666667
ENSMUSG00000026436	9.735	9.5895	9.70483333333333
ENSMUSG00000024002	4.71370833333333	4.71804166666667	4.77725
ENSMUSG00000058881	3.30166666666667	3.30166666666667	3.283125
ENSMUSG00000018470	6.01566666666667	6.1025	5.87883333333333
ENSMUSG00000026425	4.09879166666667	4.14091666666667	4.10233333333333
ENSMUSG00000049470	1.5975	1.60720833333333	1.60816666666667
ENSMUSG00000032294	6.35883333333333	6.566	6.647
ENSMUSG00000049076	2.64257407407407	2.59846296296296	2.60831481481481
ENSMUSG00000071265	5.77633333333333	5.816	5.855
ENSMUSG00000037280	5.9025	5.79233333333333	5.92766666666667
ENSMUSG00000041303	4.08875	4.098	4.08483333333333
ENSMUSG00000028776	3.40716666666667	3.48745833333333	3.42333333333333
ENSMUSG00000063849	4.15358333333333	4.15320833333333	4.16408333333333
ENSMUSG00000079036	3.345625	3.374875	3.31170833333333
ENSMUSG00000080078	7.803	7.62	7.6415
ENSMUSG00000022901	6.153	6.1635	6.14583333333333
ENSMUSG00000055184	7.5535	7.51216666666667	7.363
ENSMUSG00000083798	7.6655	7.82033333333333	7.55816666666667
ENSMUSG00000051790	6.6295	6.60533333333333	6.504
ENSMUSG00000042625	7.1825	7.37233333333333	7.34933333333333
ENSMUSG00000041133	6.92383333333333	6.95366666666667	6.90333333333333
ENSMUSG00000029033	7.21433333333333	7.19616666666667	7.26083333333333
ENSMUSG00000053581	9.43366666666667	9.469	9.56866666666667
ENSMUSG00000072969	7.1925	7.21316666666667	7.29566666666667
ENSMUSG00000072692	13.155	13.1358333333333	12.9846666666667
ENSMUSG00000041734	6.58133333333333	6.6005	6.583
ENSMUSG00000030720	6.02566666666667	6.03933333333333	6.056
ENSMUSG00000098915	13.3561666666667	13.4768333333333	13.4523333333333
ENSMUSG00000078687	15.867	15.9373333333333	15.9538333333333
ENSMUSG00000036986	6.71133333333333	6.73833333333333	6.72266666666667
ENSMUSG00000073977	7.62733333333333	7.5665	7.5795
ENSMUSG00000024290	4.804	4.77745833333333	4.76733333333333
ENSMUSG00000049354	4.19608333333333	4.18041666666667	4.14245833333333
ENSMUSG00000034247	8.87633333333333	9.02916666666667	8.9445
ENSMUSG00000027439	6.86566666666667	6.72466666666667	6.70666666666667
ENSMUSG00000055676	13.1926666666667	13.2055	12.9403333333333
ENSMUSG00000027016	6.05816666666667	6.16966666666667	6.09416666666667
ENSMUSG00000020331	6.11316666666667	6.065	6.10033333333333
ENSMUSG00000032478	3.556	3.63229166666667	3.53520833333333
ENSMUSG00000018486	6.71216666666667	6.415	6.442
ENSMUSG00000060402	8.428	8.35483333333333	8.73833333333333
ENSMUSG00000037872	7.179	7.57016666666667	7.39316666666667
ENSMUSG00000002147	9.17966666666667	9.1285	9.228
ENSMUSG00000025915	7.34716666666667	7.25933333333333	7.16866666666667
ENSMUSG00000021266	4.11025	4.29545833333333	4.24066666666667
ENSMUSG00000090273	5.94366666666667	5.94433333333333	5.94966666666667
ENSMUSG00000091668	11.4383333333333	11.417	11.4028333333333
ENSMUSG00000022464	5.92129166666667	5.90033333333333	5.91091666666667
ENSMUSG00000073569	6.44616666666667	6.63266666666667	6.64733333333333
ENSMUSG00000027965	6.98266666666667	7.25733333333333	7.1105
ENSMUSG00000020224	11.7716666666667	11.8368333333333	10.6921666666667
ENSMUSG00000090394	1.66165625	1.65578125	1.68144791666667
ENSMUSG00000036097	3.69270833333333	3.58220833333333	3.65445833333333
ENSMUSG00000033819	8.62783333333333	8.57833333333333	8.843
ENSMUSG00000038453	5.83266666666667	5.797	5.8665
ENSMUSG00000037548	6.20533333333333	6.20033333333333	6.51133333333333
ENSMUSG00000037791	3.381125	3.34575	3.34725
ENSMUSG00000024251	2.914375	2.89058333333333	2.91166666666667
ENSMUSG00000027359	15.3308333333333	14.6906666666667	15.1055
ENSMUSG00000044997	9.19283333333333	9.7115	9.79233333333333
ENSMUSG00000031616	3.66345833333333	3.60995833333333	3.65979166666667
ENSMUSG00000110446	10.8083333333333	10.845	10.8543333333333
ENSMUSG00000066543	7.00579166666667	7	6.955625
ENSMUSG00000074912	6.4275	6.38616666666667	6.32216666666667
ENSMUSG00000024081	2.57338888888889	2.63324074074074	2.60587037037037
ENSMUSG00000020325	7.26133333333333	7.1715	7.2505
ENSMUSG00000027628	7.20916666666667	7.31666666666667	7.09666666666667
ENSMUSG00000081965	7.413	7.427	7.48433333333333
ENSMUSG00000039943	6.03966666666667	6.1585	6.14933333333333
ENSMUSG00000022601	2.20609259259259	2.18287037037037	2.17142592592593
ENSMUSG00000104052	6.23016666666667	6.06883333333333	6.14466666666667
ENSMUSG00000041040	2.29592592592593	2.2945	2.27983333333333
ENSMUSG00000024300	6.41183333333333	6.6065	6.72616666666667
ENSMUSG00000097392	3.52370833333333	3.636375	3.58620833333333
ENSMUSG00000026921	10.804	10.6891666666667	10.5965
ENSMUSG00000028136	1.48468	1.47552	1.47763333333333
ENSMUSG00000022914	1.47682666666667	1.48113333333333	1.48058666666667
ENSMUSG00000020176	3.411625	3.40341666666667	3.369625
ENSMUSG00000036568	6.96466666666667	7.11266666666667	6.942
ENSMUSG00000112823	7.803	7.62	7.6415
ENSMUSG00000078185	3.05345833333333	3.10695833333333	2.98516666666667
ENSMUSG00000032932	5.19154166666667	5.2485	5.18979166666667
ENSMUSG00000015937	3.16042592592593	3.11098148148148	3.14714814814815
ENSMUSG00000036282	3.89004166666667	3.86241666666667	3.80320833333333
ENSMUSG00000030281	5.56791666666667	5.57220833333333	5.60925
